,date,BTC_txVolume(USD),BTC_txCount,BTC_marketcap(USD),BTC_price(USD),BTC_exchangeVolume(USD),BTC_generatedCoins,BTC_fees,DOGE_txVolume(USD),DOGE_txCount,DOGE_marketcap(USD),DOGE_price(USD),DOGE_exchangeVolume(USD),DOGE_generatedCoins,DOGE_fees,ETC_txVolume(USD),ETC_txCount,ETC_marketcap(USD),ETC_price(USD),ETC_exchangeVolume(USD),ETC_generatedCoins,ETC_fees,ETH_txVolume(USD),ETH_txCount,ETH_marketcap(USD),ETH_price(USD),ETH_exchangeVolume(USD),ETH_generatedCoins,ETH_fees,LTC_txVolume(USD),LTC_txCount,LTC_marketcap(USD),LTC_price(USD),LTC_exchangeVolume(USD),LTC_generatedCoins,LTC_fees,XMR_txCount,XMR_marketcap(USD),XMR_price(USD),XMR_exchangeVolume(USD),XMR_fees,XRP_txVolume(USD),XRP_txCount,XRP_marketcap(USD),XRP_price(USD),XRP_exchangeVolume(USD),XRP_fees,DASH_txVolume(USD),DASH_txCount,DASH_marketcap(USD),DASH_price(USD),DASH_exchangeVolume(USD),DASH_generatedCoins,DASH_fees,VTC_txVolume(USD),VTC_txCount,VTC_marketcap(USD),VTC_price(USD),VTC_exchangeVolume(USD),VTC_generatedCoins,VTC_fees
83,2015-11-02,735228064.7080001,168335,4820850000.0,325.94,101918000.0,3675.0,32.42540688,4048430.44104,13708,14359800.0,0.00014099999999999998,242538.0,13760000.0,21339.9529757,,,,,,,,373003.74475,6558,78701400.0,1.06,1145200.0,27134.21875,10.3960139727,23775565.9661,5365,171197000.0,3.98,6302390.0,15125.0,27.68268086,455,4184520.0,0.4232,45683.0,24.734607164099998,624464.891208,9295,162329000.0,0.004896,572974.0,139.889002,169476.306224,1179,15832500.0,2.66,88803.0,2855.63571932,10.02926051,2225.18719001,674,650891.0,0.03293,5563.0,28000.0,0.77930006
84,2015-11-03,1044781022.82,188254,5353680000.0,361.87,206162000.0,4100.0,35.09734842,2571325.56788,12457,14975800.0,0.000147,479260.0,13660000.0,16507.333642100002,,,,,,,,591939.042181,7399,74010000.0,0.994568,1907690.0,27605.78125,12.2403509899,52256570.9919,6952,179517000.0,4.17,18600100.0,14625.0,39.88263718,613,4385640.0,0.443038,71241.0,32.1237968355,313117.280258,5404,171089000.0,0.0051600000000000005,1030430.0,80.956337,313298.174314,1322,15537000.0,2.61,138710.0,2746.1571481,10.93532021,5890.11320592,688,729495.0,0.036855,20575.0,29600.0,0.76090001
85,2015-11-04,4522343229.33,202198,5973510000.0,403.66,263900000.0,3875.0,44.54050868,3811121.14756,12506,15865000.0,0.000156,768680.0,13720000.0,17145.6344496,,,,,,,,813332.073784,7037,75232400.0,1.01,3060340.0,27716.40625,9.39285695059,50555325.0989,8463,196995000.0,4.58,22553800.0,14425.0,68.92250248,545,4428490.0,0.446854,81510.0,48.8069442065,2531293.61093,14415,179109000.0,0.0054020000000000006,1354340.0,214.72551299999998,480795.064068,1342,16069100.0,2.7,251429.0,2788.77857632,13.33861501,8403.66386735,691,705373.0,0.035583,22281.0,29050.0,1.1196
86,2015-11-05,1424014798.99,187933,6040410000.0,408.08,151825000.0,3625.0,35.028864899999995,2540648.14865,12870,15169500.0,0.000149,229438.0,13670000.0,25773.418573599996,,,,,,,,310000.094231,7498,67070700.0,0.900699,1179840.0,27291.40625,10.5938905244,40257996.0538,6148,180695000.0,4.2,13017300.0,14675.0,53.18662385,608,4981470.0,0.502058,18894.0,35.1529861779,1853165.9508200001,17164,164276000.0,0.004954999999999999,1181010.0,266.12484,515679.53618999996,1281,15540600.0,2.61,131813.0,2789.61429116,10.60618736,5311.172256600001,662,705259.0,0.035525,6157.0,27050.0,0.8636
87,2015-11-06,1042290562.4,167068,5745320000.0,388.05,122687000.0,3575.0,33.00349875,1804813.2430099999,13036,14847500.0,0.000146,183562.0,13780000.0,17992.5743935,,,,,,,,848836.9253189999,7882,67397100.0,0.9047719999999999,913666.0,27422.1875,15.936270156600001,36350084.0678,7884,169811000.0,3.95,8761900.0,14900.0,36.51183455,361,4312520.0,0.43411099999999997,17578.0,21.9162878444,1038553.94325,11546,149217000.0,0.0045,786513.0,174.304004,420128.461938,1132,15186900.0,2.55,89250.0,2645.03571994,10.04613255,4603.8177255,746,678025.0,0.034107,3006.0,31000.0,1.2137
88,2015-11-07,783631347.249,153010,5542680000.0,374.27,56625100.0,3875.0,25.66812105,1802242.52681,13047,14411800.0,0.00014199999999999998,76812.0,13750000.0,17596.0195435,,,,,,,,393480.659723,10996,68833200.0,0.923732,890187.0,26715.3125,32.0799197933,16955919.7449,5463,152905000.0,3.55,2638500.0,14100.0,20.65590467,399,4375090.0,0.439904,15748.0,18.3939988271,656580.360814,8594,151395000.0,0.004566,367144.0,133.5534,143912.871224,1033,16269600.0,2.73,65014.0,10209.877148399999,10.05041597,6825.02277021,680,666260.0,0.033463,2325.0,29500.0,0.5684
89,2015-11-08,722740347.8230001,134945,5692390000.0,384.28,51817600.0,3650.0,24.23359365,4902521.72022,13652,14688900.0,0.000144,98767.0,13570000.0,18695.8119033,,,,,,,,821063.343566,12413,68254300.0,0.9156610000000001,1021460.0,27289.0625,29.5268788824,10359394.6593,6517,155912000.0,3.62,2399540.0,14775.0,30.53612691,450,4501570.0,0.452099,50506.0,21.7298883506,273489.152085,8437,155297000.0,0.004684000000000001,312859.0,127.598378,609494.22957,982,16160500.0,2.71,55256.0,2500.45714877,8.57120304,6534.30566917,637,669704.0,0.033586000000000005,1407.0,28300.0,0.6833
90,2015-11-09,1058234617.1,156156,5546240000.0,374.32,68224400.0,3550.0,28.73466122,3069008.35238,10194,13854300.0,0.000136,98722.0,13860000.0,14389.503685499998,,,,,,,,975381.9002360001,7689,76991800.0,1.03,2045290.0,27059.53125,11.263102919400001,28501833.1281,7680,147907000.0,3.43,4195940.0,14525.0,32.33171098,498,4974750.0,0.49906000000000006,33642.0,27.0854102332,311685.383794,8000,154166000.0,0.00465,305337.0,125.754002,177675.740195,1008,15153000.0,2.54,76637.0,2624.14286279,10.30807629,3432.24264513,677,631627.0,0.031632,4384.0,28200.0,0.73574706
91,2015-11-10,1001307482.41,154200,5631520000.0,379.98,95797900.0,3550.0,27.736473699999998,3059017.6639799997,16152,13718500.0,0.000135,125931.0,13880000.0,19383.687176800002,,,,,,,,891132.5009799999,8151,74685300.0,1.0,854581.0,27444.0625,15.3511926283,31056387.9392,5200,146558000.0,3.4,5565520.0,12775.0,43.21584057,551,4704550.0,0.47143599999999997,30024.0,37.1244357608,1378228.4077,8860,152721000.0,0.004606,414631.0,130.82941399999999,292454.618184,1135,15127000.0,2.53,49166.0,2414.37857794,10.29306312,5512.06701842,623,616166.0,0.030813999999999998,5592.0,27000.0,0.7341
92,2015-11-11,1186976759.72,169072,5037510000.0,339.82,107070000.0,4400.0,29.773085700000003,2233679.85701,13666,12570200.0,0.000124,132197.0,13810000.0,23135.9761104,,,,,,,,283710.360866,10217,70236200.0,0.9412959999999999,1278580.0,27819.0625,23.076791328200002,24583237.898000002,6068,134388000.0,3.12,3648510.0,14050.0,43.99186431,481,4571590.0,0.457574,39549.0,24.9946236715,29802176.7448,9641,146142000.0,0.004408,446177.0,142.76000200000001,163532.468584,1015,14461800.0,2.42,96053.0,2538.90000585,9.16313694,7316.49284146,642,576130.0,0.028773000000000003,3927.0,27500.0,0.9058
93,2015-11-12,879394165.1789999,156092,4657240000.0,314.08,78477800.0,3850.0,25.70328366,2335546.56388,14023,12815000.0,0.000126,119258.0,13820000.0,18255.218182700002,,,,,,,,223759.79489899997,9534,59448700.0,0.796455,806156.0,28032.03125,25.8891012018,15752885.0175,5937,128180000.0,2.97,4133180.0,14025.0,35.10882587,416,4506870.0,0.450587,46397.0,18.6678102119,3156334.2608,11237,141432000.0,0.004266,503812.0,167.70969,303633.1805,1051,13661200.0,2.28,86587.0,2528.03572011,8.80330359,16913.0069607,689,574825.0,0.028668,21550.0,29200.0,0.76758211
94,2015-11-13,925155228.1930001,155745,5020700000.0,338.5,52003000.0,3900.0,25.81424242,2549840.8706900002,12972,13262500.0,0.00013000000000000002,60005.0,13870000.0,16337.713894100001,,,,,,,,423125.551722,7891,67777000.0,0.9077219999999999,543671.0,28185.15625,14.583302464900001,12593113.3728,5196,141013000.0,3.27,2247490.0,14250.0,61.12755887,370,4430220.0,0.442413,25508.0,23.003740289299998,1264333.8111700001,8437,150385000.0,0.004536,329838.0,127.37995900000001,143970.49226300002,1255,15103600.0,2.52,60866.0,2355.04286362,8.69251308,16012.345587600003,694,539549.0,0.026869999999999998,14630.0,29600.0,0.6896
95,2015-11-14,1013663677.62,153508,4994250000.0,336.62,38612000.0,3850.0,24.56846514,1809005.3882,13655,13191200.0,0.00013000000000000002,45993.0,13800000.0,17937.514516900002,,,,,,,,256807.22865900001,7211,67631900.0,0.9054690000000001,372514.0,28357.65625,18.534033511700002,11973798.1869,5861,139106000.0,3.22,1293740.0,13550.0,56.339748300000004,499,4508820.0,0.44976400000000005,22033.0,20.0546128962,1222182.65963,6911,148614000.0,0.004482,144356.0,102.900574,134283.590165,1008,15189300.0,2.54,66693.0,2380.95000631,7.15050046,4972.83867942,678,511676.0,0.025444,1393.0,29450.0,0.94545351
96,2015-11-15,666535296.676,138020,4942420000.0,333.05,44213100.0,3650.0,22.59711799,2264976.47727,14356,13245500.0,0.00013000000000000002,49123.0,13750000.0,19688.3678599,,,,,,,,156460.67869600002,7170,66590200.0,0.891217,411848.0,28120.15625,11.4839740926,12548031.502,6191,138082000.0,3.2,1750230.0,14150.0,35.28286769,390,4266860.0,0.425155,23747.0,21.9834980312,496446.13487799995,8098,143472000.0,0.004327,273892.0,121.73351000000001,137329.319248,1112,14240200.0,2.38,39255.0,2277.32143481,8.18970029,13756.1162273,678,511357.0,0.025391,11559.0,25550.0,0.7021
97,2015-11-16,781662482.95,154018,4746070000.0,319.74,47980100.0,4425.0,26.4479043,3189886.12848,15664,12793800.0,0.000126,89068.0,13770000.0,22259.161476700003,,,,,,,,395086.783222,7442,67730700.0,0.906166,620945.0,27395.15625,10.2696359731,11813367.5982,5786,132419000.0,3.07,1578010.0,14200.0,51.33656767,538,4327140.0,0.43065699999999996,15841.0,26.3864815827,684587.881424,9340,138017000.0,0.004163,351725.0,140.394236,112124.262421,1195,13731000.0,2.29,41181.0,2324.12143493,9.57308783,3419.75991201,677,458958.0,0.02276,3408.0,27800.0,0.6707
98,2015-11-17,552050373.24,156433,4905260000.0,330.36,51001600.0,4000.0,26.28149806,1782360.7150400002,15408,13323000.0,0.000131,71674.0,13850000.0,19110.206134599997,,,,,,,,1070401.1143399999,7145,69157900.0,0.924948,1145440.0,27793.59375,9.59682965058,7852304.65124,5531,137815000.0,3.19,1607020.0,13575.0,47.40718566,458,4386510.0,0.436079,11601.0,26.571993378200002,44580474.1119,7804,140393000.0,0.004234,243681.0,115.757951,133569.68127200002,1320,13923500.0,2.32,59102.0,2309.07857776,9.48992121,8468.01852485,802,481589.0,0.02385,4129.0,30400.0,0.77636899
99,2015-11-18,607630940.412,168256,4969330000.0,334.59,43783800.0,3525.0,28.47682441,2764513.5345,13493,13495900.0,0.000133,72827.0,13740000.0,17634.4375686,,,,,,,,197660.982908,7373,74287700.0,0.9932139999999999,681104.0,27252.03125,10.3214753974,8546507.00295,6994,138228000.0,3.2,1425920.0,14825.0,75.94200217,460,4354230.0,0.43235,19508.0,24.089963697600002,647058.575321,7712,140933000.0,0.004251,246794.0,118.830823,91513.3188921,1229,13554600.0,2.26,31679.0,2343.34286358,8.07692226,24452.6736768,687,487494.0,0.024106,10791.0,26300.0,0.9359
100,2015-11-19,635544733.564,154459,4971880000.0,334.68,45011100.0,3475.0,25.57031539,2196012.07163,12574,13704200.0,0.000135,79682.0,13710000.0,15205.7788161,,,,,,,,271338.021627,8876,73976100.0,0.988713,443528.0,26563.4375,15.863939513499998,8830804.813930001,5843,137943000.0,3.19,1448970.0,13850.0,45.24615231,496,4191680.0,0.41576199999999996,23986.0,25.8564067162,325182.260489,6761,141209000.0,0.004259000000000001,173712.0,105.8355,359658.445885,1195,14143100.0,2.36,48039.0,2299.05000629,10.40780907,6051.11632449,822,450253.0,0.022264,4330.0,28800.0,1.2508
101,2015-11-20,692347790.516,157783,4850170000.0,326.41,53152900.0,4125.0,26.21872324,1994537.15149,12167,13267200.0,0.00013000000000000002,53565.0,13850000.0,15212.5540562,,,,,,,,185962.014632,6348,71532500.0,0.955735,614335.0,25130.46875,11.9868992419,13583148.563,5835,135601000.0,3.14,1698240.0,13675.0,43.89779638,421,4074550.0,0.40369499999999997,9764.0,22.5518331942,1180248.44485,8092,139989000.0,0.004222,312768.0,120.80125,119248.86086400002,1222,13270800.0,2.21,28463.0,2382.62143491,9.84213296,9423.36512341,809,482510.0,0.023795,2610.0,31550.0,0.7054
102,2015-11-21,469054508.484,153906,4787340000.0,322.09,28200500.0,4350.0,24.36154165,1574560.8219299999,13664,13161100.0,0.000129,49715.0,13730000.0,17521.5060803,,,,,,,,124541.31166400001,6822,69535300.0,0.928758,455976.0,26782.1875,11.2449100626,8020840.042330001,5784,134839000.0,3.12,1057060.0,12925.0,42.34352493,405,3945290.0,0.390449,29577.0,18.9155166693,660136.4003979999,6887,140147000.0,0.004227000000000001,182628.0,102.862502,53441.0236565,998,13370600.0,2.23,26400.0,2331.64286356,9.48540948,8801.53652618,727,485599.0,0.02391,13601.0,29200.0,0.68686427
103,2015-11-22,334225880.14599997,127878,4861340000.0,326.98,23439400.0,4325.0,22.69734216,2825606.6790299998,14604,13384200.0,0.000131,40285.0,13820000.0,19556.2788039,,,,,,,,250851.88970700002,7083,73378800.0,0.979765,372173.0,26988.59375,11.241715326300001,5985435.75634,5268,136863000.0,3.16,1070770.0,11950.0,29.53119169,415,3956810.0,0.39116100000000004,8345.0,22.038919633400003,267728.189343,6682,140870000.0,0.004249,174556.0,99.2205,430713.62061800004,1106,13216000.0,2.2,28487.0,2417.7214351999996,7.58949452,7748.51219402,658,456068.0,0.022424,3803.0,27100.0,1.5726
104,2015-11-23,379203804.589,141357,4823700000.0,324.35,27478900.0,3925.0,25.15112008,1210423.29408,15482,13048200.0,0.000128,69600.0,13710000.0,19490.590327500002,,,,,,,,662337.9234689999,8260,72484200.0,0.967493,441875.0,27272.34375,13.316084717899999,10645297.0513,4540,136062000.0,3.14,1389260.0,15000.0,41.79117147,393,4012210.0,0.39620700000000003,7900.0,20.4537016922,529724.859913,8048,141539000.0,0.004268999999999999,314451.0,121.351502,111928.11408,1067,12524900.0,2.08,31968.0,2397.66429199,9.95412927,14071.016178900001,740,448003.0,0.021998,5339.0,27350.0,1.5412
105,2015-11-24,422681092.189,152942,4805160000.0,323.01,29362600.0,3925.0,25.44677535,1045955.5488100001,15250,13159200.0,0.000129,54656.0,13720000.0,18339.4180768,,,,,,,,372556.845282,7152,70931100.0,0.946442,524195.0,26848.125,12.9664910272,14516624.1798,5098,135523000.0,3.13,1510060.0,14525.0,50.42866696,467,3963690.0,0.390972,13449.0,22.1067630033,1075410.8556,7230,142189000.0,0.004288,197940.0,111.09303200000001,79588.583455,1066,12843100.0,2.14,24757.0,2426.9142921,9.65025301,5661.63780112,688,433752.0,0.021269999999999997,5750.0,29750.0,0.75018143
106,2015-11-25,568269871.2540001,155611,4762230000.0,320.05,41666900.0,3875.0,26.04052943,2751299.85835,16801,13061700.0,0.000128,65766.0,13650000.0,20652.0443155,,,,,,,,168352.5214,7098,67010200.0,0.893827,622991.0,26471.875,12.459630991700001,12354823.7763,6242,134853000.0,3.11,2877300.0,12200.0,50.94720911,391,3974460.0,0.391612,18839.0,18.7070922933,6161381.053859999,7273,140650000.0,0.004242,197356.0,108.55043799999999,117109.293025,1166,12497100.0,2.08,23152.0,2492.10000621,8.77705581,7622.71527429,690,438294.0,0.021461,3043.0,28700.0,0.8324
107,2015-11-26,655683745.9959999,163276,4886330000.0,328.3,106105000.0,4200.0,29.09844144,2300580.13703,16446,13305500.0,0.00013000000000000002,120109.0,13790000.0,19750.2632733,,,,,,,,837964.176314,7278,64740900.0,0.863273,947473.0,26538.4375,9.30701047999,26971149.8264,8688,145182000.0,3.35,8700000.0,10975.0,32.35121431,432,3933670.0,0.38713600000000004,29751.0,23.8416697799,3395205.7428900003,9290,143140000.0,0.0043170000000000005,400520.0,137.875688,135983.24002,1181,12943400.0,2.15,58542.0,2538.90000576,10.7383076,8696.1984589,651,443014.0,0.021662,3686.0,26150.0,0.79172267
108,2015-11-27,719388882.44,152876,5238500000.0,351.86,55179100.0,3425.0,25.34761188,2598950.64887,16373,13505800.0,0.000132,48351.0,13810000.0,19975.745107799998,,,,,,,,599003.265088,6639,66174600.0,0.8821,403813.0,27886.875,9.399192619419999,9552343.07722,5558,156052000.0,3.6,2780650.0,14600.0,25.02103592,471,4079510.0,0.401079,30668.0,26.5884493769,4126622.99873,7909,141773000.0,0.004275999999999999,199790.0,116.97373,69067.17356849999,1055,13139500.0,2.18,32579.0,2404.35000663,8.71877662,6492.21383822,637,457735.0,0.022353,2134.0,28700.0,0.63944201
109,2015-11-28,691924162.766,172398,5318300000.0,357.14,36816600.0,3800.0,27.78487646,3640020.9621699997,19015,13548600.0,0.000133,88253.0,13820000.0,25602.227042500002,,,,,,,,104774.60478,6817,65147000.0,0.868102,462464.0,27201.09375,14.567130571500002,11190674.4409,7482,154978000.0,3.58,1691790.0,15025.0,21.51520082,424,3930100.0,0.38595300000000005,14046.0,22.1341542618,4819560.73121,7516,141727000.0,0.004275,195480.0,111.87064199999999,104441.828659,1060,12978500.0,2.16,25565.0,2340.00000623,8.07189216,7192.41539889,641,446149.0,0.021757,2314.0,31500.0,0.79422375
110,2015-11-29,420357680.86800003,125573,5324610000.0,357.47,40409300.0,3800.0,21.01932131,3080698.22807,18594,13215800.0,0.00013000000000000002,93788.0,13740000.0,24412.3491376,,,,,,,,173995.405199,6853,68625100.0,0.9141440000000001,448358.0,27350.9375,9.09079211711,10176649.9023,6029,153251000.0,3.53,2720390.0,16650.0,24.89569643,452,4001630.0,0.39253699999999997,14276.0,27.0648243819,5299057.558669999,7702,142311000.0,0.004243,197822.0,114.13297299999999,75322.8230668,1081,12539800.0,2.08,26013.0,2298.21429196,8.75706365,11273.7612584,645,439642.0,0.021406,3663.0,30000.0,0.99740832
111,2015-11-30,847592264.01,178927,5534000000.0,371.44,71701600.0,3800.0,33.38943985,3458111.2188,16859,13249900.0,0.00013000000000000002,149901.0,13820000.0,26456.9136128,,,,,,,,207334.547472,8986,66080400.0,0.879951,784439.0,27360.0,20.8157515377,15091439.7526,6425,158950000.0,3.66,3339320.0,17550.0,35.37858069,604,4095740.0,0.401331,30652.0,40.006643451900004,6135617.09074,8696,144155000.0,0.004298,272695.0,129.72444199999998,157749.954319,1363,12962300.0,2.15,49178.0,2345.85000609,9.07983956,47357.457967199996,715,462224.0,0.022473,25700.0,27800.0,0.9762117
112,2015-12-01,923177143.619,183717,5624580000.0,377.41,60452200.0,4750.0,32.59820472,3055928.34443,16289,13143100.0,0.000129,132870.0,13710000.0,29414.4823833,,,,,,,,195994.783055,6794,65980000.0,0.878316,652857.0,27542.8125,13.0743889446,21423918.068,6213,157352000.0,3.63,2841630.0,15600.0,47.53447201,492,4016600.0,0.39314099999999996,20746.0,28.6907307406,5921675.07383,9148,140912000.0,0.004202,312401.0,136.746188,154703.10409100002,1075,13063600.0,2.17,37007.0,2343.3428636,8.28350159,5062.45642681,669,420315.0,0.020408000000000003,2247.0,27100.0,0.8705
113,2015-12-02,867739149.352,179176,5394070000.0,361.85,54160500.0,3825.0,31.53978901,3372399.06597,12684,13041400.0,0.000128,99648.0,13850000.0,15749.2560976,,,,,,,,257351.021634,6502,65615700.0,0.8731709999999999,506307.0,26007.03125,11.4381225322,11983215.5577,5033,148937000.0,3.43,2452500.0,18350.0,52.58226365,445,3846870.0,0.376133,15544.0,25.0691122587,2865087.5532299997,4554,137194000.0,0.004091,328403.0,67.39475,188687.064488,1343,12574200.0,2.09,45288.0,2307.40714909,13.42481105,4671.69332252,762,401513.0,0.019469,2513.0,28650.0,0.76324485
114,2015-12-03,708343240.4480001,168551,5358040000.0,359.33,50714900.0,3525.0,31.02718481,2929186.16219,13600,13275400.0,0.00013000000000000002,131679.0,13750000.0,16454.8512319,,,,,,,,181143.284124,6971,61530500.0,0.818546,539969.0,28063.28125,10.666077605,15852481.8902,4749,145343000.0,3.35,1943430.0,15500.0,59.71635729,460,3776240.0,0.368825,19257.0,26.865942126999997,828476.777483,1943,140043000.0,0.004176,139104.0,27.478096,179612.982743,1273,13181700.0,2.19,77349.0,2354.20714916,13.59141974,6792.04569659,760,409548.0,0.019831,2713.0,30800.0,0.82733272
115,2015-12-04,899734592.704,166304,5388110000.0,361.26,35784100.0,3700.0,27.47687376,3407228.30638,12675,13084700.0,0.000128,120155.0,13830000.0,15770.2927491,,,,,,,,136371.010006,6898,61065700.0,0.812082,241278.0,26679.375,12.3723423175,12062852.367999999,4661,146942000.0,3.38,1333170.0,13775.0,46.64721102,477,3797980.0,0.37054499999999996,22222.0,26.8724256321,552465.587029,10628,142951000.0,0.004262,930102.0,156.965501,202476.778889,1221,14082300.0,2.33,36114.0,2392.65000648,8.29472718,6595.96762644,696,420006.0,0.020307,1025.0,26950.0,0.99212333
116,2015-12-05,1702919109.33,195753,5426180000.0,363.72,66282200.0,4250.0,32.36317317,4008740.64148,16341,13176600.0,0.000129,131709.0,13870000.0,20874.957532599998,,,,,,,,121090.60791800001,6784,63276000.0,0.841195,232743.0,26581.875,13.0848245148,13898153.8089,6008,146450000.0,3.37,2664550.0,14975.0,59.86042963,641,3815610.0,0.371867,61840.0,31.2054988756,671648.628942,9426,159499000.0,0.004756,716241.0,139.63836,98643.4352796,1338,14172200.0,2.35,61252.0,2371.75714915,10.77086534,5985.00119033,689,420116.0,0.020286000000000002,1300.0,30700.0,0.89380213
117,2015-12-06,2083410027.56,173233,5813290000.0,389.56,77762000.0,4050.0,29.3278173,3965983.87841,17887,13300700.0,0.00013000000000000002,145274.0,13630000.0,22819.604281599997,,,,,,,,207379.53297200002,9103,65194900.0,0.866417,443608.0,26255.78125,17.1474042232,16059158.8761,6442,153258000.0,3.53,4063170.0,13325.0,72.76720597,385,4533980.0,0.44137600000000005,43779.0,27.0131437261,875337.1550889999,10168,177809000.0,0.005302,1002000.0,149.38675,135100.012556,1284,14020800.0,2.32,55270.0,2372.59286325,10.54917683,11046.1578611,723,426651.0,0.020571000000000002,3688.0,28150.0,0.87968775
118,2015-12-07,1142086724.65,190705,5821140000.0,389.98,63455800.0,3900.0,32.89073721,2981440.13735,15462,12973500.0,0.000127,120973.0,13910000.0,20665.927898599995,,,,,,,,377754.79825500003,7141,62950900.0,0.8363219999999999,520409.0,26718.90625,9.64277225226,18582723.7145,9440,150138000.0,3.45,4210900.0,13325.0,37.65509043,604,4404700.0,0.428331,29885.0,29.856430258299998,1123488.56082,16196,178156000.0,0.005312,866871.0,242.87434100000002,99752.6770822,1353,14054100.0,2.33,40495.0,2372.59286321,10.338892,7561.09783889,791,577882.0,0.027826,4226.0,31200.0,0.79653396
119,2015-12-08,1096738999.58,194842,5908810000.0,395.75,57801400.0,4075.0,32.59104008,4161403.232,12864,13606800.0,0.000133,228473.0,13810000.0,17260.4388538,,,,,,,,142951.305788,6697,60690400.0,0.806024,445903.0,26312.5,9.146200894289999,11992413.7428,6363,158672000.0,3.65,2744880.0,14125.0,49.17841528,339,4335150.0,0.421141,40491.0,19.830406351700002,24732166.1977,18301,186501000.0,0.005561,2423870.0,270.887255,178267.267817,1437,14092000.0,2.33,44093.0,2484.57857744,11.96152333,2719.45188472,688,440515.0,0.021179,2504.0,26700.0,0.71164616
120,2015-12-09,1469630955.17,217737,6189620000.0,414.44,90917200.0,4250.0,36.58928204,3349348.6360000004,15032,13981700.0,0.00013700000000000002,645837.0,13880000.0,20455.170034900002,,,,,,,,202087.34736400002,7001,62098400.0,0.8244540000000001,624221.0,28324.0625,10.1369894327,18385188.9937,7234,160252000.0,3.68,4506800.0,15325.0,57.41477202,437,4451310.0,0.43195,35438.0,24.9154416297,14014044.2962,40015,227913000.0,0.006795999999999999,5702470.0,599.061214,228120.967468,1368,14595600.0,2.41,121460.0,2502.12857748,12.76904636,8453.86308377,779,481430.0,0.023117,16416.0,31200.0,1.38235051
121,2015-12-10,1294696078.88,213886,6244360000.0,417.99,52138900.0,5150.0,35.6515336,4973444.379369999,13057,14555100.0,0.00014199999999999998,280949.0,13780000.0,18382.758402900003,,,,,,,,172509.244946,7444,59945000.0,0.7955899999999999,369589.0,27477.34375,11.3409350434,12999751.874000002,5826,159735000.0,3.67,2538190.0,15500.0,45.17563144,441,4649320.0,0.450669,22548.0,24.519372301300002,10775572.4125,41461,285962000.0,0.008527,3223520.0,635.234097,121698.70533599998,1144,15122800.0,2.5,31690.0,2502.12857753,9.76675546,2754.45415337,636,496407.0,0.0238,5523.0,26050.0,0.6463
122,2015-12-11,1410502820.87,208012,6206150000.0,415.28,110944000.0,4200.0,39.97202893,4722892.71026,13145,14213500.0,0.000139,344576.0,13660000.0,18579.8645004,,,,,,,,268100.865211,8105,63312400.0,0.839995,801072.0,27022.8125,16.8524437878,18741843.2314,7599,159938000.0,3.67,5086460.0,15125.0,51.31783426,602,4448200.0,0.430741,19202.0,45.6292483746,43997771.5312,44181,283239000.0,0.008445000000000001,3465490.0,657.7028240000001,161784.460156,1266,14761700.0,2.44,46393.0,2451.98572027,12.00135844,9699.83513698,830,468800.0,0.022449,13671.0,31450.0,2.14278311
123,2015-12-12,1501585811.56,211090,6761730000.0,452.33,131969000.0,4225.0,41.45804451,3499319.77315,16160,15270200.0,0.000149,254496.0,13870000.0,21948.0046979,,,,,,,,452378.39060200006,8205,70210000.0,0.9311959999999999,1376280.0,27206.5625,23.1231431759,24759282.8392,7407,167378000.0,3.84,6201500.0,15325.0,106.36534962,450,4751070.0,0.459582,17071.0,30.6468610979,57745985.9076,28612,283513000.0,0.008454000000000001,1317990.0,426.551296,139630.343179,1225,16341800.0,2.7,47864.0,2479.56429175,12.26882786,7926.86302209,728,602302.0,0.028798,11581.0,30200.0,1.11720386
124,2015-12-13,2124327147.08,187571,6454430000.0,431.66,55050600.0,3650.0,33.13209983,3552676.21674,14130,14443400.0,0.00014099999999999998,252912.0,14040000.0,21136.6118778,,,,,,,,314251.88404699997,7426,73276400.0,0.9715379999999999,273614.0,27907.34375,18.7321097127,17995404.1505,5847,156708000.0,3.6,3218570.0,14375.0,62.38517208,465,4714140.0,0.455545,28983.0,30.2559425189,5657805.84564,30497,286139000.0,0.008532,1394050.0,455.843668,122285.089166,1353,15679300.0,2.59,67091.0,2558.12143412,12.38010773,23441.3862607,703,611287.0,0.029186,19784.0,29450.0,0.72389698
125,2015-12-14,1971999380.21,225899,6480070000.0,433.27,130496000.0,4550.0,40.07638804,2782500.27045,15052,14648500.0,0.000143,147375.0,13730000.0,21866.684591499998,,,,,,,,295330.643568,15550,72176400.0,0.95662,563436.0,26708.59375,74.6524395615,15782686.8418,8017,158529000.0,3.64,3011480.0,14175.0,97.35501879,585,4910560.0,0.47401400000000005,98330.0,33.1231763326,91852884.0109,35703,294258000.0,0.008773999999999999,2433140.0,533.8066269999999,168708.250645,1053,16723300.0,2.76,102466.0,2472.04286321,13.39062546,7526.12569287,773,514933.0,0.024551,11192.0,29350.0,0.88971288
